time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,forest_cover
2022-03-21 01:50:31.870661376,468201.20809410175,7193985.473393758,170.41852481440378,0.16877664745916987,170.53171091391255,0.021945151306503513,0.00048316220518037647,5,0.11318609950876635,-0.055590547950403524,-147.67103918672413,64.86865782372001,43.0,Mixed Forest,2.988526077131436
2022-03-21 01:50:31.872052736,468200.04697429494,7193975.545464972,170.50584996099658,0.17656158622881094,170.62866919025095,0.020165255641043302,0.013009915347000488,5,0.12281922925436106,-0.05374235697444987,-147.67106146599247,64.86856863652426,43.0,Mixed Forest,4.627155648171727
2022-03-21 01:50:31.873446400,468198.88849615725,7193965.599463792,170.5273897516009,0.7926910022892029,170.89279439623047,0.019157149962670237,0.029942854744189507,5,0.3654046446295638,-0.42728635765963907,-147.67108368532962,64.86847928742398,52.0,Shrub,5.497866744482023
2022-03-21 01:50:31.874837760,468197.73584482586,7193955.6705201445,170.3579067562367,0.9695013193484904,171.25098656288512,0.019517179845424282,0.034582273238839084,5,0.8930798066484158,-0.07642151270007458,-147.67110578538805,64.86839009191982,52.0,Shrub,5.227610365750182
2022-03-21 01:50:31.876230912,468196.58399880596,7193945.723736534,170.7610195298909,0.9235537116544962,171.62459648443956,0.02335568526588501,0.039265146344913994,5,0.8635769545486767,-0.05997675710581951,-147.6711278643169,64.8683007364219,43.0,Mixed Forest,3.9391575388824904
2022-03-21 01:50:31.877624576,468195.4400373998,7193935.793729726,171.60332681881854,0.7884726335872696,172.52464692267947,0.04117318372725649,0.11371011524011736,5,0.9213201038609213,0.13284747027365174,-147.6711497804853,64.86821153219717,43.0,Mixed Forest,1.7198269214852715
2022-03-21 01:50:31.879020544,468194.2957346996,7193925.846088236,172.74037438955153,0.8896242911955492,173.45238643567677,0.03767669856743309,0.04084343763297667,5,0.7120120461252384,-0.17761224507031081,-147.6711716997651,64.86812216971148,43.0,Mixed Forest,-0.41480272816113845
2022-03-21 01:50:31.880416000,468193.15056986205,7193915.9163012365,173.50742057701328,0.17089746732351205,173.66023864153928,0.018490275687060957,0.004888096888547041,5,0.15281806452600222,-0.01807940279750983,-147.67119364108808,64.86803296733612,43.0,Mixed Forest,-0.5374304341533889
2022-03-21 01:50:31.883212800,468190.85763428384,7193896.039187184,173.67025144055253,0.5717994338500559,174.1246346926656,0.031794252731438946,0.05499803767688058,5,0.4543832521130753,-0.11741618173698065,-147.6712375743622,64.8678544049496,43.0,Mixed Forest,7.953349930891069
2022-03-21 01:50:31.884621824,468189.7262943834,7193886.08990628,174.04869675314035,0.7814139260577914,174.81221885195532,0.0831225633015791,0.07826704616901864,5,0.763522098814974,-0.01789182724281735,-147.67125921918137,64.86776502897155,43.0,Mixed Forest,11.795059942954389
2022-03-21 01:50:31.887442176,468187.4695812075,7193866.208426626,177.5220597858364,0.8458124024577227,177.94167211175798,0.04225902930587509,0.055114697321299845,5,0.4196123259215767,-0.426200076536146,-147.67130238632038,64.867586430838,43.0,Mixed Forest,9.139168397448648
2022-03-21 01:50:31.888853504,468186.32918455737,7193856.278044951,177.9644434765969,0.7768537464290701,178.41347834569785,0.028518639652860268,0.0336721907158147,5,0.4490348691009558,-0.3278188773281143,-147.67132422604118,64.867497223556,43.0,Mixed Forest,8.873051793845477
2022-03-21 01:50:31.890268928,468185.18070180406,7193846.330894291,178.6124563336581,0.952230292859409,178.72799120625479,0.038261603913116025,0.02381460423658283,5,0.11553487259669737,-0.8366954202627116,-147.67134623248145,64.86740786504322,43.0,Mixed Forest,15.615506801327626
2022-03-21 01:50:31.891682560,468184.0259597104,7193836.402171263,178.20907418269366,0.7956040062375462,178.72744461917847,0.04240201489649571,-0.02966904908964781,5,0.5183704364848154,-0.27723356975273084,-147.67136837497327,64.86731867126937,43.0,Mixed Forest,28.822270256506634
2022-03-21 01:50:31.893099776,468182.8611710878,7193826.457062663,177.99629699456096,0.43793071338427725,178.46801747422944,0.026176540080056612,-0.025805513384746216,5,0.47172047966847686,0.03378976628419961,-147.67139072563162,64.86722932951812,43.0,Mixed Forest,41.090370616629606
2022-03-21 01:50:31.894515968,468181.69315790833,7193816.530003283,177.99321592975178,0.8018933310768842,178.61080742374884,0.025592256721028817,0.043626218340731285,5,0.6175914939970539,-0.18430183707983028,-147.67141314822084,64.86714014939938,43.0,Mixed Forest,44.37638158620903
2022-03-21 01:50:31.900188160,468176.9375854307,7193776.796166263,180.08128129007937,0.1641748948971824,180.1267095540504,0.027355005211066385,-0.011481207369972308,5,0.04542826397101862,-0.11874663092616378,-147.67150459359618,64.86678319124248,43.0,Mixed Forest,15.896417131429782
2022-03-21 01:50:31.901608448,468175.7323547195,7193766.855677235,180.09115828847717,0.7627645986071158,180.38927420426097,0.07895344872903415,0.0552544606667484,5,0.2981159157837965,-0.4646486828233193,-147.6715277977039,64.86669388706322,43.0,Mixed Forest,16.81019142022425
2022-03-21 01:50:31.904442368,468173.2727042702,7193746.998613858,182.03874136138475,0.53462248302201,182.41064755699816,0.023541760997130044,0.052941845629682634,5,0.37190619561340554,-0.16271628740860444,-147.67157524866712,64.8665154885782,43.0,Mixed Forest,11.510826922159485
2022-03-21 01:50:31.905855744,468172.0138006556,7193737.082482415,181.9229802040187,0.6222657091753592,182.3721419257144,0.05277992963073456,-0.05528390837706477,5,0.44916172169570245,-0.17310398747965672,-147.67159959022123,64.86642639781911,43.0,Mixed Forest,6.623146267887946
2022-03-21 01:50:31.915733760,468163.2160250918,7193667.596195278,180.37705972509053,0.7057462843639876,181.12143344295947,0.052174856568073455,-0.12388514850457591,5,0.7443737178689389,0.03862743350495135,-147.671769653221,64.86580210548024,43.0,Mixed Forest,23.782162703217626
