,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry,forest_cover
2695,2022-03-21 01:50:27.493999104,471890.4917554913,7224828.888412062,523.9010418710575,0.8916180479117306,524.2751746719441,0.0294165758510621,-0.0205188442818123,5,0.3741328008866276,-0.517485247025103,-147.59936191484144,65.14572479093667,41.0,Deciduous Forest,POINT (-147.59936191484144 65.14572479093667),56.441267135312806
2696,2022-03-21 01:50:27.495411968,471889.3100611833,7224818.94556819,523.4865340547232,1.0331543368883034,523.9764294461314,0.0294523784862318,-0.0360615052952379,5,0.489895391408254,-0.5432589454800494,-147.5993850973529,65.14563548184405,41.0,Deciduous Forest,POINT (-147.59938509735287 65.14563548184405),58.80163509983247
2697,2022-03-21 01:50:27.506693120,471879.70290062,7224739.490430093,515.24226064766,0.8937675756180273,515.6238653394621,0.0368113677351089,-0.1756589788808102,5,0.3816046918020674,-0.5121628838159599,-147.5995738445555,65.144921781928,43.0,Mixed Forest,POINT (-147.5995738445555 65.144921781928),63.47317195653787
2698,2022-03-21 01:50:27.512319744,471874.8255264154,7224699.771875725,508.7926074343776,0.7802167869889279,509.3297368533837,0.0413542456836722,-0.1244440969521471,5,0.5371294190061917,-0.2430873679827362,-147.59966978950385,65.14456500645163,43.0,Mixed Forest,POINT (-147.59966978950385 65.14456500645163),59.43097652424742
2699,2022-03-21 01:50:27.513725696,471873.61573377263,7224689.849809686,507.9603041547411,0.8717182214197579,508.2834980616176,0.0356919076130434,-0.100972343589014,5,0.3231939068764404,-0.5485243145433174,-147.59969357325022,65.14447588132639,41.0,Deciduous Forest,POINT (-147.59969357325022 65.14447588132639),57.0139194547606
2700,2022-03-21 01:50:27.519360768,471868.8077341873,7224650.122898861,503.3847852642282,0.8537433506468407,503.739906099351,0.0383515054772134,-0.1513800582527243,5,0.3551208351228183,-0.4986225155240223,-147.5997880342726,65.14411903669227,41.0,Deciduous Forest,POINT (-147.5997880342726 65.14411903669227),60.964346371788714
2701,2022-03-21 01:50:27.520772864,471867.61331715016,7224640.180944742,501.9561709107576,0.9294145335614232,502.3821758181935,0.1382748020658821,-0.1214772084425921,5,0.4260049074358107,-0.5034096261256126,-147.5998114854007,65.14402973441572,41.0,Deciduous Forest,POINT (-147.5998114854007 65.14402973441572),64.12120299475654
2702,2022-03-21 01:50:27.523594752,471865.2466676738,7224620.313680766,498.8177268736144,0.7983418145027377,499.13590953164055,0.0350570712798424,-0.1503014766771498,5,0.3181826580261599,-0.4801591564765777,-147.5998579175956,65.14385128107419,41.0,Deciduous Forest,POINT (-147.5998579175956 65.14385128107419),63.620021910198794
2703,2022-03-21 01:50:27.525008384,471864.08392169647,7224610.385770105,497.3177906374101,0.8433934760675393,497.64959196400014,0.0305225201330153,-0.1494287760940934,5,0.331801326590039,-0.5115921494775003,-147.59988069589343,65.14376210748323,41.0,Deciduous Forest,POINT (-147.59988069589343 65.14376210748323),59.360244650924166
2704,2022-03-21 01:50:27.529255424,471860.6131023037,7224580.565782282,492.5156249042194,0.8893253769267881,492.9728891413533,0.035580876428821,-0.1370854435809198,5,0.4572642371338702,-0.4320611397929179,-147.59994865118523,65.14349426287684,43.0,Mixed Forest,POINT (-147.59994865118523 65.14349426287684),53.41465152630915
2705,2022-03-21 01:50:27.530672128,471859.46035536285,7224570.636968434,491.230342435128,0.8057136757760774,491.5363656068017,0.0317515281408591,-0.1489653608886071,5,0.3060231716737007,-0.4996905041023767,-147.5999712155248,65.1434050820173,43.0,Mixed Forest,POINT (-147.5999712155248 65.1434050820173),52.80615548995133
2706,2022-03-21 01:50:27.532089344,471858.3045545963,7224560.69086842,489.7260745645865,0.898166082371434,490.0291143170668,0.0319250301355022,-0.148437307214146,5,0.3030397524802879,-0.5951263298911461,-147.5999938413172,65.14331574579936,42.0,Evergreen Forest,POINT (-147.5999938413172 65.14331574579936),49.38432037128092
2707,2022-03-21 01:50:27.533505536,471857.14857967215,7224550.762385303,488.08744231993967,0.8902708884500502,488.42323947795376,0.035755987916404,-0.1733320474876936,5,0.3357971580140884,-0.5544737304359618,-147.60001647424068,65.14322656762329,42.0,Evergreen Forest,POINT (-147.60001647424068 65.14322656762329),44.90321799322859
2708,2022-03-21 01:50:27.534923264,471855.987352629,7224540.817189084,486.3328056439133,0.8545751634261869,486.6641225850099,0.0379682043719629,-0.176498849357185,5,0.3313169410966452,-0.5232582223295417,-147.60003921559715,65.14313723904297,42.0,Evergreen Forest,POINT (-147.60003921559715 65.14313723904297),43.124913777604306
2709,2022-03-21 01:50:27.536339968,471854.8248619856,7224530.889473533,484.606226644889,0.9469313203156242,484.91845922128726,0.0366933728461933,-0.1681516887190404,5,0.3122325763982871,-0.634698743917337,-147.60006198728215,65.14304806718935,41.0,Deciduous Forest,POINT (-147.60006198728215 65.14304806718935),47.42428938535612
2710,2022-03-21 01:50:27.542004480,471850.1319326886,7224491.148731669,477.31306584268833,0.9877063760654212,477.6832140976323,0.0376878004706945,-0.1375343613186791,5,0.3701482549439561,-0.617558121121465,-147.60015398244164,65.14269110798273,41.0,Deciduous Forest,POINT (-147.60015398244164 65.14269110798273),48.05417899909716
2711,2022-03-21 01:50:27.543421696,471848.9421778179,7224481.206760974,475.82675925187806,0.9644897402287472,476.3197569238888,0.0365633033814981,-0.1187335066658049,5,0.4929976720106879,-0.4714920682180592,-147.60017733170935,65.14260180588293,43.0,Mixed Forest,POINT (-147.60017733170935 65.14260180588293),41.71260112398735
2712,2022-03-21 01:50:27.544835840,471847.7360361512,7224471.284236098,474.5679315450713,0.8993277636871242,475.1676776994986,0.0356952860777834,-0.1118069212354873,5,0.5997461544272937,-0.2995816092598304,-147.60020103410218,65.14251267685147,43.0,Mixed Forest,POINT (-147.60020103410218 65.14251267685147),43.17037889407749
