,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,geometry,land_cover_value,land_cover,forest_cover
73,2022-04-23 00:18:19.802381312,440422.3095921112,7176708.736359856,133.8804182848247,0.7401454255024899,134.42721243920798,0.0183591243048747,0.0163485884645172,1,0.5467941543832637,-0.1933512711192261,-148.24992251798443,64.70987298675102,POINT (-148.24992251798443 64.70987298675102),42.0,Evergreen Forest,55.794192062373895
74,2022-04-23 00:18:19.803780352,440420.9076589872,7176698.838636031,133.95536800561155,0.7999995165199134,134.5029051524469,0.0258537803422498,-0.0007843618288844,1,0.5475371468353671,-0.2524623696845463,-148.24994782630054,64.7097839460535,POINT (-148.24994782630054 64.7097839460535),42.0,Evergreen Forest,56.464605848779804
75,2022-04-23 00:18:19.805175808,440419.5120798413,7176688.922453577,134.00052807963843,0.6637036393230715,134.45946241874373,0.0274147368098666,-0.0040337511879441,1,0.4589343391052978,-0.2047693002177737,-148.24997299355036,64.70969474088294,POINT (-148.24997299355036 64.70969474088294),42.0,Evergreen Forest,57.98254168916416
76,2022-04-23 00:18:19.806568704,440418.1200970807,7176679.023410093,133.91193007449937,0.7538018659741129,134.42329868201816,0.0192421135440432,-0.0013905357670356,1,0.51136860751879,-0.2424332584553229,-148.2499980923006,64.70960569009775,POINT (-148.24999809230061 64.70960569009775),52.0,Shrub,60.130563472817315
77,2022-04-23 00:18:19.807963392,440416.7267719865,7176669.106755293,133.89142273799405,0.5926107462366195,134.4209357472707,0.0185569339430152,0.0020745947218058,1,0.5295130092766556,-0.0630977369599639,-148.2500232117549,64.70951648107865,POINT (-148.2500232117549 64.70951648107865),52.0,Shrub,61.81381594790844
78,2022-04-23 00:18:19.809356032,440415.3367747748,7176659.207481016,133.93527776921562,0.7167804293648986,134.46035272333071,0.0147871617209339,0.0077298947440798,1,0.5250749541150981,-0.1917054752498005,-148.250048268442,64.70942742856445,POINT (-148.250048268442 64.70942742856445),52.0,Shrub,61.9321259240729
79,2022-04-23 00:18:19.810752256,440413.944442337,7176649.29083672,133.96302620292298,0.6640984106847869,134.4743942446542,0.0145577688272299,-0.002834173351155,1,0.511368041731231,-0.1527303689535559,-148.250073366757,64.70933821980532,POINT (-148.250073366757 64.70933821980532),52.0,Shrub,60.11762336182098
80,2022-04-23 00:18:19.812146688,440412.5541902279,7176639.391675862,134.07317568432092,0.6837783700546431,134.43940828019294,0.0184786097711924,-0.0050517409192855,1,0.3662325958720203,-0.3175457741826228,-148.25009842851338,64.70924916825349,POINT (-148.25009842851338 64.70924916825349),52.0,Shrub,57.54751509491128
81,2022-04-23 00:18:19.813545472,440411.16133213136,7176629.474997369,134.06417519917258,0.7988692083082176,134.42200453439085,0.016089302320484,-0.0012462352315858,1,0.3578293352182697,-0.4410398730899478,-148.2501235375147,64.70915995908453,POINT (-148.2501235375147 64.70915995908453),52.0,Shrub,55.2056859264087
82,2022-04-23 00:18:19.814943488,440409.7703735335,7176619.57584646,133.94204189773777,0.8091264645714377,134.40039998869784,0.0150778211940555,0.0004358497990661,1,0.4583580909600755,-0.3507683736113621,-148.2501486137687,64.70907090748697,POINT (-148.2501486137687 64.70907090748697),52.0,Shrub,53.32109949581523
83,2022-04-23 00:18:19.816346880,440408.3765944938,7176609.65930622,133.98500192638613,0.7261350567273251,134.42784157015868,0.0177759014985851,0.0089054995028879,1,0.4428396437725439,-0.2832954129547812,-148.25017374181778,64.70898169938525,POINT (-148.25017374181778 64.70898169938525),52.0,Shrub,51.25578089135311
84,2022-04-23 00:18:19.817748992,440406.9842827087,7176599.760343774,134.09077787577036,0.7366034180450107,134.45887895015886,0.0202673049945563,-0.0011413242195957,1,0.3681010743885053,-0.3685023436565053,-148.2501988462061,64.70889264922884,POINT (-148.2501988462061 64.70889264922884),52.0,Shrub,48.780394746373815
85,2022-04-23 00:18:19.819156736,440405.5882254012,7176589.844139909,133.8959050748178,0.7212290203545136,134.4484948986282,0.0216705133846889,-0.0012403226736699,1,0.5525898238104219,-0.1686391965440917,-148.2502240218515,64.70880344373144,POINT (-148.25022402185147 64.70880344373144),52.0,Shrub,46.29178892243677
86,2022-04-23 00:18:19.820564736,440404.1936065958,7176579.945521501,133.90464137486362,0.8301229936787915,134.46492804814048,0.0207380510969798,0.0038885850362363,1,0.5602866732768632,-0.2698363204019283,-148.2502491744424,64.70871439624302,POINT (-148.2502491744424 64.70871439624302),52.0,Shrub,44.54591428819634
