,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat,geometry
2777,439261.611353165,7775665.338329513,27.282111575811697,0.5696081908494743,27.733702,3,0.45159013012091975,-0.11801806072855459,-148.59754184717067,70.08066895758814,POINT (-148.59754184717067 70.08066895758814)
2778,439258.5802996684,7775645.563244548,27.300086903712177,0.5809411775848868,27.760855,3,0.46076781735715855,-0.12017336022772829,-148.59760789894688,70.08049098836773,POINT (-148.59760789894688 70.08049098836773)
2779,439255.55090652965,7775625.787906801,27.34244929977651,0.5544852865951315,27.807085,3,0.4646357374549339,-0.0898495491401976,-148.59767390578375,70.08031301724523,POINT (-148.59767390578375 70.08031301724523)
2780,439252.5233511194,7775606.01228892,27.383765735511467,0.5817054781516772,27.86454,3,0.48077436458618905,-0.10093111356548812,-148.59773986300078,70.08013504401721,POINT (-148.59773986300078 70.08013504401721)
2781,439249.4983594465,7775586.236282484,27.409302756127015,0.5922911188330502,27.878193,3,0.4688901454843126,-0.12340097334873756,-148.59780575143893,70.07995706788252,POINT (-148.59780575143893 70.07995706788252)
2782,439246.4763407951,7775566.459824399,27.476264597840277,0.6298220615036563,27.966879,3,0.49061429315093363,-0.13920776835272264,-148.5978715602972,70.07977908837192,POINT (-148.5978715602972 70.07977908837192)
2783,439243.45776775165,7775546.682843161,27.56300434141677,0.675117369790469,28.053,3,0.48999515504318936,-0.18512221474727963,-148.59793727710502,70.07960110495566,POINT (-148.59793727710502 70.07960110495566)
2784,439240.442231748,7775526.905400604,27.63972393398162,0.4730852997751238,28.063543,3,0.42381938572052746,-0.04926591405459635,-148.59800291264762,70.07942311809202,POINT (-148.59800291264762 70.07942311809202)
2785,439237.42919149867,7775507.127579192,27.661076490819003,0.43736308311125455,28.007044,3,0.3459673476819738,-0.09139573542928076,-148.59806848121292,70.07924512839303,POINT (-148.59806848121292 70.07924512839303)
2786,439234.4190697075,7775487.349314751,27.30330997810007,0.6016425089815852,27.826853,3,0.5235428203618433,-0.07809968861974192,-148.59813397164666,70.07906713538287,POINT (-148.59813397164666 70.07906713538287)
2787,439231.41197230516,7775467.570591269,27.249148934984614,0.507834432700169,27.708601,3,0.4594520629401906,-0.04838236975997845,-148.59819938115524,70.07888913894307,POINT (-148.59819938115524 70.07888913894307)
2788,439228.4078008736,7775447.79142294,27.319996165322944,0.40064731096467865,27.70198,3,0.3819844254973681,-0.01866288546731054,-148.5982647123375,70.07871113917771,POINT (-148.5982647123375 70.07871113917771)
2789,439225.40583618963,7775428.011919708,27.355055098880076,0.5318186957809232,27.764263,3,0.40920805419609607,-0.12261064158482715,-148.59832998417716,70.07853313690339,POINT (-148.59832998417716 70.07853313690339)
2790,439222.40509790427,7775408.232229393,27.459086833011067,0.4107316530150929,27.844072,3,0.38498550890787797,-0.02574614410721493,-148.59839522254728,70.07835513321449,POINT (-148.59839522254728 70.07835513321449)
2791,439219.4055392004,7775388.452358309,27.568472134346116,0.37968129863454814,27.90004,3,0.3315675385054462,-0.04811376012910196,-148.59846042868375,70.07817712815671,POINT (-148.59846042868375 70.07817712815671)
2792,439216.41006265127,7775368.6718675755,27.64348875743468,0.5011819602991281,27.968086,3,0.32459748524109955,-0.17658447505802854,-148.59852552598826,70.07799911847871,POINT (-148.59852552598826 70.07799911847871)
2793,439213.4158082454,7775348.891189379,27.623916837214026,0.33559726319296546,27.979488,3,0.3555715355887088,0.019974272395743342,-148.59859058993865,70.07782110738198,POINT (-148.59859058993865 70.07782110738198)
2794,439210.41697500687,7775329.111206987,27.53470770567466,0.45244240449734985,27.968687,3,0.433979351820458,-0.018463052676891856,-148.59865577362555,70.07764310141943,POINT (-148.59865577362555 70.07764310141943)
2795,439207.41207336384,7775309.33214613,27.557255351261592,0.4520910122762259,27.981506,3,0.42425099639465813,-0.02784001588156776,-148.5987211163551,70.07746510226397,POINT (-148.5987211163551 70.07746510226397)
2796,439204.3999388705,7775289.554183333,27.56586192955265,0.44605541552909733,27.999058,3,0.4331958402227407,-0.012859575306356619,-148.59878664885244,70.07728711122384,POINT (-148.59878664885244 70.07728711122384)
2797,439201.3808118408,7775269.777282966,27.605188969067125,0.4218275959075743,27.999973,3,0.39478432805201535,-0.02704326785555894,-148.59885236477157,70.07710912803597,POINT (-148.59885236477157 70.07710912803597)
2798,439198.3549245992,7775250.001409265,27.625252442675386,0.5778743739268457,28.050188,3,0.4249356218998095,-0.15293875202703622,-148.59891825797666,70.07693115243428,POINT (-148.59891825797666 70.07693115243428)
2799,439195.3146435852,7775230.227723578,27.70457767795794,0.43258874719312906,28.131142,3,0.4265639846397171,-0.006024762553411944,-148.59898452990637,70.0767531930327,POINT (-148.59898452990637 70.0767531930327)
2800,439192.2639276838,7775210.455622073,27.65093899673461,0.5010276695035427,28.168222,3,0.5172834306335545,0.016255761130011814,-148.59905107607938,70.07657524534967,POINT (-148.59905107607938 70.07657524534967)
2801,439189.217650112,7775190.682846497,27.80435126217111,0.5355546534053661,28.245468,3,0.4411168774773273,-0.09443777592803881,-148.59911750400695,70.07639729264179,POINT (-148.59911750400695 70.07639729264179)
2802,439186.1803646427,7775170.908704525,27.931295453905555,0.41477002439456206,28.340233,3,0.4089373952155384,-0.005832629179023663,-148.5991836935253,70.0762193297748,POINT (-148.5991836935253 70.0762193297748)
2803,439183.1559982587,7775151.132599972,28.002635472529988,0.5463132364004984,28.430803,3,0.4281678264202071,-0.11814540998029133,-148.5992495410151,70.07604135232893,POINT (-148.5992495410151 70.07604135232893)
