,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
7824,431435.7663495033,7769011.370704355,42.443524457674044,0.05370765003253823,42.413883,3,-0.029641248445528845,-0.08334889847806708
7825,431426.46198503004,7769110.38807967,42.39545259844515,0.03908618273823759,42.2548,3,-0.1406537092849902,-0.17973989202322782
7826,431416.60213212494,7769210.273159317,42.09110987093635,0.014105513856624665,41.97885,3,-0.11225855257697503,-0.1263640664335997
7827,431406.74339402444,7769310.158290447,42.27882859688145,0.03159412839482284,42.132965,3,-0.14586350899082845,-0.1774576373856513
7828,431397.44225510804,7769409.175810243,41.64512758254106,0.03991401384257747,41.43535,3,-0.20977907179887012,-0.2496930856414476
7829,431388.16728762875,7769509.043867351,41.198392344413705,0.02396905695405954,40.991264,3,-0.20712800115198604,-0.23109705810604558
7830,431378.31183917937,7769608.929147774,41.06744157167283,0.017184508961758514,40.833817,3,-0.233625043352518,-0.2508095523142765
7831,431369.01390111994,7769707.946809548,41.03310042911709,0.02095576993795771,40.789104,3,-0.24399596744716945,-0.2649517373851272
7832,431359.74214858236,7769807.8150084885,40.88405932448133,0.01184589644194943,40.582222,3,-0.3018373396180465,-0.31368323605999593
7834,431340.0138064631,7770006.7354286285,40.590803346552704,0.028691934499716153,40.168377,3,-0.4224264239452822,-0.4511183584449983
7835,431330.7452939354,7770106.603771745,40.36206821556229,0.018659640097370804,39.959362,3,-0.40270618553299187,-0.4213658256303627
7836,431321.47784630524,7770206.472161275,40.20355230722567,0.020573600670456455,39.824394,3,-0.3791580811514521,-0.39973168182190855
