time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry
2022-10-04 16:35:35.904704000,437327.648188654,7772724.57724574,33.131349559482615,0.02583481824821418,33.23016268142589,0.014784059041963967,0.003414411681933253,5,0.09881312194327307,0.0729783036950589,-148.64629416722778,70.05384785205817,51.0,Shrub,POINT (-148.64629416722778 70.05384785205817)
2022-10-04 16:35:35.906106880,437326.0004565651,7772714.713579379,33.14554954141944,0.02260341630124324,33.262694212420975,0.014860017913387081,0.00023669585033225175,5,0.11714467100153314,0.0945412547002899,-148.64633043117098,70.05375904050825,51.0,Shrub,POINT (-148.64633043117098 70.05375904050825)
2022-10-04 16:35:35.907512576,437324.34319600585,7772704.838196483,33.166965163951346,0.019312971024951536,33.2680870351491,0.015664048848165392,0.0004442600455925877,5,0.10112187119775484,0.0818089001728033,-148.64636693666193,70.0536701216223,51.0,Shrub,POINT (-148.64636693666193 70.0536701216223)
2022-10-04 16:35:35.908915712,437322.6814184246,7772694.976925305,33.176090082539176,0.02649316376071736,33.28000981851814,0.01639112813013151,0.0008279497204171339,5,0.10391973597896254,0.07742657221824517,-148.64640357044635,70.05358132812415,51.0,Shrub,POINT (-148.64640357044635 70.05358132812415)
2022-10-04 16:35:35.910320896,437321.0130468888,7772685.103360876,33.18335695071252,0.0132173930791963,33.29525163321332,0.01570044633432846,0.0008059807704353078,5,0.1118946825007967,0.09867728942160041,-148.64644036832053,70.05349242283111,51.0,Shrub,POINT (-148.64644036832053 70.05349242283111)
2022-10-04 16:35:35.911727360,437319.34554016945,7772675.243070973,33.175602676352554,0.04324041703889582,33.29332297636736,0.015506453268037342,0.0016247266049448142,5,0.1177203000148026,0.07447988297590678,-148.6464771525959,70.05340363672504,51.0,Shrub,POINT (-148.6464771525959 70.05340363672504)
2022-10-04 16:35:35.913133312,437317.6742225293,7772665.369597101,33.21358578720476,0.009675324517346425,33.33383240644492,0.01460216983961199,0.006175716305848599,5,0.120246619240163,0.11057129472281657,-148.6465140272604,70.053314731514,51.0,Shrub,POINT (-148.6465140272604 70.053314731514)
2022-10-04 16:35:35.914541824,437316.00864949246,7772655.509193906,33.23490903952846,0.01035694983396435,33.347488701376335,0.01665654916015797,-0.0030259734907501683,5,0.11257966184787449,0.10222271201391014,-148.6465507600681,70.05322594484467,51.0,Shrub,POINT (-148.6465507600681 70.05322594484467)
2022-10-04 16:35:35.915950592,437314.3461831838,7772645.634516718,33.257058457460886,0.023440732602748034,33.332991601714724,0.0176224165437835,0.0019208657859829234,5,0.07593314425383824,0.0524924116510902,-148.64658740087663,70.05313703097549,51.0,Shrub,POINT (-148.64658740087663 70.05313703097549)
2022-10-04 16:35:35.917361152,437312.690663696,7772635.77251412,33.283593143958825,0.022056839504216497,33.35780668156238,0.0172526349674404,0.001676625104843321,5,0.07421353760355487,0.05215669809933837,-148.64662386798838,70.05304823238903,51.0,Shrub,POINT (-148.64662386798838 70.05304823238903)
2022-10-04 16:35:35.918774528,437311.04058048734,7772625.89584887,33.29630879538463,0.006822522875842165,33.38996385996725,0.016910754542473032,0.004033596621038572,5,0.09365506458262018,0.08683254170677802,-148.64666018166886,70.05295930368345,51.0,Shrub,POINT (-148.64666018166886 70.05295930368345)
2022-10-04 16:35:35.920185344,437309.4015030976,7772616.03109765,33.311377171418016,0.016954121623549347,33.436755467854795,0.014774739078059025,0.005069297536398074,5,0.12537829643677867,0.10842417481322933,-148.64669621455505,70.05287048442668,51.0,Shrub,POINT (-148.64669621455505 70.05287048442668)
2022-10-04 16:35:35.921598976,437307.7614400862,7772606.152848968,33.34408715232396,0.0188543365326573,33.47967547302254,0.014769052995474886,0.0012253261207847168,5,0.13558832069858084,0.11673398416592354,-148.6467322634373,70.05278154393956,51.0,Shrub,POINT (-148.6467322634373 70.05278154393956)
2022-10-04 16:35:35.923013632,437306.14963911456,7772596.283587364,33.38724522213376,0.014930302253182324,33.48900754823273,0.01423609018627236,-0.000294609681919902,5,0.10176232609897085,0.08683202384578852,-148.64676757642272,70.05269269084596,51.0,Shrub,POINT (-148.64676757642272 70.05269269084596)
2022-10-04 16:35:35.924435456,437304.5708177567,7772586.395506751,33.42107540554157,0.02450004670632522,33.4870151734336,0.014536150024150755,0.0018839624914097622,5,0.06593976789202571,0.041439721185700495,-148.64680200994215,70.05260367705054,51.0,Shrub,POINT (-148.64680200994215 70.05260367705054)
2022-10-04 16:35:35.925856256,437303.0079932764,7772576.518565799,33.430090408680314,0.005625371499521577,33.51249547944805,0.016625683652490536,0.0067081876782340896,5,0.0824050707677344,0.07677969926821282,-148.6468360311091,70.05251476697296,51.0,Shrub,POINT (-148.6468360311091 70.05251476697296)
2022-10-04 16:35:35.927280128,437301.45234213315,7772566.626760435,33.482941444916904,0.0010089966244146871,33.54940542153175,0.016528359908289353,0.004543401223767371,5,0.06646397661484826,0.06545497999043358,-148.64686985312213,70.05242572538964,51.0,Shrub,POINT (-148.64686985312213 70.05242572538964)
2022-10-04 16:35:35.928700928,437299.908177772,7772556.746651988,33.52750214677185,0.0064008589829848165,33.59117998508948,0.016095625903892446,0.004039035929714556,5,0.06367783831763063,0.05727697933464582,-148.6469033815894,70.05233679142694,51.0,Shrub,POINT (-148.6469033815894 70.05233679142694)
2022-10-04 16:35:35.930125056,437298.36913941253,7772546.852460128,33.558545313265036,0.023885064716869332,33.64956375870644,0.015345956029389023,0.00477662750302723,5,0.09101844544140647,0.06713338072453715,-148.64693676521026,70.05224773246319,51.0,Shrub,POINT (-148.64693676521026 70.05224773246319)
2022-10-04 16:35:35.931545856,437296.84024053713,7772536.970110983,33.564584075362085,0.0036960717440065296,33.677938789125484,0.014543380892854714,0.0004383041422661148,5,0.11335471376339967,0.10965864201939314,-148.64696989076532,70.05215878210075,51.0,Shrub,POINT (-148.64696989076532 70.05215878210075)
2022-10-04 16:35:35.932968192,437295.3151780936,7772527.07313161,33.587931369797396,0.004187692710552759,33.68131687523396,0.014778092054478158,-0.00015794269341985558,5,0.0933855054365651,0.08919781272601233,-148.64700290494451,70.05206970152373,51.0,Shrub,POINT (-148.64700290494451 70.05206970152373)
2022-10-04 16:35:35.934388224,437293.7952541327,7772517.189021845,33.614669771671174,0.002058083215987364,33.70224291888167,0.014773065907214791,0.002239123862304739,5,0.0875731472104988,0.08551506399451143,-148.64703579307997,70.05198073754114,51.0,Shrub,POINT (-148.64703579307997 70.05198073754114)
2022-10-04 16:35:35.935809024,437292.27507255774,7772507.291481893,33.6532293047901,0.021926193382776647,33.73615829539566,0.014953257771341728,0.0033164327952438805,5,0.08292899060555925,0.0610027972227826,-148.6470686781712,70.05189165310868,51.0,Shrub,POINT (-148.6470686781712 70.05189165310868)
2022-10-04 16:35:35.937225984,437290.7569775438,7772497.407303508,33.7153045149463,0.021206973146462842,33.78698355587931,0.015515296852338153,0.00533165590742959,5,0.07167904093301303,0.05047206778655018,-148.64710151768955,70.05180268894098,51.0,Shrub,POINT (-148.64710151768955 70.05180268894098)
2022-10-04 16:35:35.938643712,437289.2354433754,7772487.510092574,33.74731425813361,0.01784705188715025,33.85587879086467,0.015821388551675777,0.007266939991877756,5,0.1085645327310587,0.09071748084390846,-148.64713443796757,70.05171360711684,51.0,Shrub,POINT (-148.64713443796757 70.05171360711684)
2022-10-04 16:35:35.940057856,437287.7145150403,7772477.626225054,33.78360874264105,0.011648789210227032,33.90765539462306,0.016230642385895708,0.0030261323291903165,5,0.12404665198201315,0.11239786277178611,-148.64716735153212,70.05162464503591,51.0,Shrub,POINT (-148.64716735153212 70.05162464503591)
2022-10-04 16:35:35.941473536,437286.19258299086,7772467.728800777,33.81568887227049,0.014369374413247538,33.91351439469304,0.01507617459536322,-0.0006838622778059639,5,0.09782552242254638,0.08345614800929885,-148.64720028154815,70.0515355611899,51.0,Shrub,POINT (-148.64720028154815 70.0515355611899)
2022-10-04 16:35:35.942882816,437284.66275622806,7772457.84667069,33.83763722484778,0.005547383578123948,33.970306258865214,0.01516674861770717,0.011414135137005222,5,0.13266903401743235,0.1271216504393084,-148.64723342938842,70.05144661251312,51.0,Shrub,POINT (-148.64723342938842 70.05144661251312)
2022-10-04 16:35:35.944287744,437283.11800395336,7772447.9531636005,33.92021230925593,0.042329636886666175,34.07492190990506,0.017045115917761658,0.009241032682310921,5,0.1547096006491273,0.11237996376246114,-148.64726696069263,70.05135755823592,51.0,Shrub,POINT (-148.64726696069263 70.05135755823592)
2022-10-04 16:35:35.945693440,437281.57101323584,7772438.07348922,33.97423945416399,0.025377940743727713,34.09636671576429,0.01660774145960271,-0.0033343854726934083,5,0.12212726160029774,0.09674932085657004,-148.6473005602925,70.05126862739831,51.0,Shrub,POINT (-148.6473005602925 70.05126862739831)
2022-10-04 16:35:35.947095808,437280.01596176135,7772428.181332134,33.97464477021508,0.03652323049179894,34.09292289080702,0.015044706741739524,0.003239033643052088,5,0.11827812059193832,0.08175489010013938,-148.64733436235562,70.05117958271252,51.0,Shrub,POINT (-148.64733436235562 70.05117958271252)
2022-10-04 16:35:35.948495360,437278.45555272873,7772418.304184853,33.96845604309941,0.038686337952701336,34.12486377162189,0.016807199455512234,0.0047528825359461286,5,0.1564077285224812,0.11772139056977986,-148.64736831542766,70.05109067126125,51.0,Shrub,POINT (-148.64736831542766 70.05109067126125)
2022-10-04 16:35:35.949897216,437276.8866973986,7772408.414483597,34.032254964367695,0.035952170081971456,34.1408037015088,0.01899365256165765,0.0006294790207641146,5,0.10854873714110624,0.07259656705913478,-148.6474024810282,70.05100164522929,51.0,Shrub,POINT (-148.6474024810282 70.05100164522929)
2022-10-04 16:35:35.951294464,437275.3131293394,7772398.539168665,34.051215484155634,0.04226724477834355,34.14777644579295,0.01750661825862064,0.0002549979512589956,5,0.09656096163731576,0.054293716858972205,-148.64743678026386,70.05091274699939,51.0,Shrub,POINT (-148.64743678026386 70.05091274699939)
2022-10-04 16:35:35.952692736,437273.73116713576,7772388.651634308,34.038819610271254,0.03214300239881928,34.14200980164308,0.01693570149324621,-0.0025949470355097625,5,0.10319019137182295,0.07104718897300366,-148.64747129089127,70.05082373719998,51.0,Shrub,POINT (-148.64747129089127 70.05082373719998)
2022-10-04 16:35:35.954089472,437272.1443199307,7772378.778792421,34.029099773257755,0.024964737515821303,34.13052512401289,0.017297965097182066,-0.0010243448254908473,5,0.10142535075513592,0.07646061323931462,-148.64750593988978,70.0507348579048,51.0,Shrub,POINT (-148.64750593988978 70.0507348579048)
2022-10-04 16:35:35.955487488,437270.5497315572,7772368.892803508,34.03573605976905,0.028655219905847594,34.097224170095075,0.017147037291115354,-0.004748585205526523,5,0.061488110326024525,0.03283289042017693,-148.64754078247557,70.05064585888364,51.0,Shrub,POINT (-148.64754078247557 70.05064585888364)
2022-10-04 16:35:35.956883456,437268.94955763157,7772359.021786683,34.001007505856116,0.021166007091228945,34.10607160965187,0.017196879802497733,0.005083413777621689,5,0.1050641037957547,0.08389809670452576,-148.64757578201713,70.05055699270311,51.0,Shrub,POINT (-148.64757578201713 70.05055699270311)
2022-10-04 16:35:35.958282496,437267.3395083466,7772349.138564075,34.00124121661517,0.027467706734192996,34.14882257547338,0.01693040630069219,0.0018327549060987436,5,0.14758135885821133,0.12011365212401834,-148.64761103183233,70.05046801471592,51.0,Shrub,POINT (-148.64761103183233 70.05046801471592)
2022-10-04 16:35:35.959678208,437265.7287507082,7772339.269392484,34.065304589120714,0.0363433148851758,34.14103006815125,0.01617090312865464,-0.0030988572453462177,5,0.07572547903053817,0.039382164145362365,-148.6476463099175,70.05037916249523,51.0,Shrub,POINT (-148.6476463099175 70.05037916249523)
2022-10-04 16:35:35.961077248,437264.1125952831,7772329.387051268,34.06768353384972,0.03424780469762414,34.136892889546324,0.01421219706768709,0.0019547007882311043,5,0.06920935569660713,0.034961550998982995,-148.6476817200504,70.05029019091354,51.0,Shrub,POINT (-148.6476817200504 70.05029019091354)
2022-10-04 16:35:35.962474752,437262.4905612497,7772319.519727476,34.10141378082008,0.0354579559041541,34.21082243733468,0.014664595187991052,0.00921072671453355,5,0.10940865651459575,0.07395070061044165,-148.64771729485744,70.05020135250749,51.0,Shrub,POINT (-148.64771729485744 70.05020135250749)
2022-10-04 16:35:35.963875584,437260.854748365,7772309.640782908,34.13067044686392,0.031144403659648833,34.30664558160634,0.016636683663232017,0.004544815430721771,5,0.17597513474242277,0.14483073108277394,-148.64775322280988,70.05011240659194,51.0,Shrub,POINT (-148.64775322280988 70.05011240659194)
2022-10-04 16:35:35.965276160,437259.21722270426,7772299.775798232,34.1861859661832,0.03428783142500524,34.33810852909333,0.016464631806932948,-0.0006824394593256832,5,0.15192256291012995,0.11763473148512471,-148.64778920532817,70.05002358538235,51.0,Shrub,POINT (-148.64778920532817 70.05002358538235)
2022-10-04 16:35:35.966678016,437257.5780731616,7772289.897311821,34.201536951060824,0.021830922017144327,34.32819221254906,0.015553768715684719,-0.00026882086780550185,5,0.12665526148823858,0.10482433947109425,-148.64782522058562,70.04993464274928,51.0,Shrub,POINT (-148.64782522058562 70.04993464274928)
2022-10-04 16:35:35.968081664,437255.9417332671,7772280.0322399335,34.25115873894392,0.009279569031150106,34.30903746732468,0.01473586108586134,6.783893842293274e-05,5,0.05787872838075714,0.048599159349607034,-148.64786117130927,70.04984582102989,51.0,Shrub,POINT (-148.64786117130927 70.04984582102989)
2022-10-04 16:35:35.969486592,437254.30298079073,7772270.153759287,34.26297350573401,0.030303871961009362,34.32586030153325,0.015155898891965322,0.004819078607953112,5,0.06288679579923695,0.032582923838227584,-148.64789717554066,70.04975687852925,51.0,Shrub,POINT (-148.64789717554066 70.04975687852925)
2022-10-04 16:35:35.970891776,437252.668838479,7772260.2881809715,34.27100671733149,0.03216301015060626,34.34640987557917,0.01699974647907781,-0.002284421006086153,5,0.07540315824768129,0.04324014809707503,-148.64793306761328,70.04966805278778,51.0,Shrub,POINT (-148.64793306761328 70.04966805278778)
2022-10-04 16:35:35.972299008,437251.03624016943,7772250.4086731225,34.264009048838055,0.04774192672307188,34.359801329448786,0.01734645906533989,0.00474958307986107,5,0.09579228061073053,0.04805035388765865,-148.64796890896622,70.0495791025562,51.0,Shrub,POINT (-148.64796890896622 70.0495791025562)
2022-10-04 16:35:35.973707264,437249.4107764031,7772240.54166064,34.29709407982682,0.02931028401118354,34.3596373118441,0.016545695762555365,-0.0005898696901807095,5,0.0625432320172763,0.033232948006092757,-148.64800457161147,70.04949026604801,51.0,Shrub,POINT (-148.64800457161147 70.04949026604801)
2022-10-04 16:35:35.975116800,437247.7879549791,7772230.660831479,34.301477142047375,0.05667072382010637,34.37228625473027,0.01571897810410761,0.005598350002754454,5,0.07080911268289469,0.014138388862788322,-148.64804015478873,70.04940130632767,51.0,Shrub,POINT (-148.64804015478873 70.04940130632767)
2022-10-04 16:35:35.976528384,437246.1732338816,7772220.792059443,34.2912009941188,0.034468041826052426,34.38774513724887,0.016256872020626145,0.0011731366632934776,5,0.09654414313006754,0.06207610130401511,-148.6480755336005,70.04931245663687,51.0,Shrub,POINT (-148.6480755336005 70.04931245663687)
2022-10-04 16:35:35.977941504,437244.5660693822,7772210.908462369,34.25078446432009,0.03212131702993178,34.3229446893085,0.015728502395563802,-0.006421939753993904,5,0.07216022498840857,0.04003890795847679,-148.6481107032378,70.04922347588699,51.0,Shrub,POINT (-148.6481107032378 70.04922347588699)
2022-10-04 16:35:35.980769280,437241.3651385494,7772191.152548535,34.312237580469805,0.051271101980285526,34.424249087868674,0.01555060410837386,0.003983571879512056,5,0.11201150739886856,0.060740405418583034,-148.64818069794765,70.04904561872372,51.0,Shrub,POINT (-148.64818069794765 70.04904561872372)
2022-10-04 16:35:35.982185984,437239.77680897067,7772181.279925052,34.32924004986012,0.03228011330827008,34.41766800666298,0.015202635107776627,-0.0008325243641601463,5,0.08842795680286031,0.056147843494590226,-148.64821538009934,70.04895674087928,51.0,Shrub,POINT (-148.64821538009934 70.04895674087928)
2022-10-04 16:35:35.983603200,437238.20348972676,7772171.390976604,34.32394751338444,0.03347347040832746,34.40720735834234,0.014104732577724073,-0.00018197662991522326,5,0.08325984495790095,0.04978637454957349,-148.64824965637195,70.04886772033873,51.0,Shrub,POINT (-148.64824965637195 70.04886772033873)
2022-10-04 16:35:35.985021952,437236.64722291636,7772161.512810993,34.34253461773852,0.03458355887605737,34.43816287072623,0.015240998708652602,0.0055475217219593575,5,0.0956282529877086,0.06104469411165123,-148.64828349241466,70.04877880057697,51.0,Shrub,POINT (-148.64828349241466 70.04877880057697)
2022-10-04 16:35:35.987860224,437233.55004253506,7772141.740545665,34.343909760850956,0.02742246026621889,34.47223949202188,0.01614516879285564,0.00809569873645424,5,0.12832973117092195,0.10090727090470306,-148.64835074933916,70.04860082193062,52.0,Shrub,POINT (-148.64835074933916 70.04860082193062)
2022-10-04 16:35:35.989282048,437232.0056114641,7772131.846905213,34.401611413023964,0.03987418536642414,34.51231507861717,0.016450540748951085,-0.0018728800300636147,5,0.11070366559320632,0.07082948022678218,-148.64838426287713,70.04851176630996,52.0,Shrub,POINT (-148.64838426287713 70.04851176630996)
2022-10-04 16:35:35.990700288,437230.46782913606,7772121.965865788,34.355605571888574,0.026289394880948887,34.4962522988485,0.015978481945696336,-0.007272304821980357,5,0.14064672695992897,0.11435733207898008,-148.64841761056456,70.04842282524326,51.0,Shrub,POINT (-148.64841761056456 70.04842282524326)
2022-10-04 16:35:35.992119552,437228.92912367417,7772112.071633932,34.34326943675384,0.023007501003723937,34.48329745861593,0.017175017788389636,0.0007226390337010536,5,0.1400280218620864,0.11702052085836247,-148.64845097283384,70.04833376569633,51.0,Shrub,POINT (-148.64845097283384 70.04833376569633)
2022-10-04 16:35:35.993537536,437227.39041760773,7772102.19038051,34.434901536260526,0.05178213763799184,34.52123218331806,0.01711844508214097,0.004154961346770908,5,0.08633064705753668,0.03454850941954484,-148.64848434405275,70.048244822474,51.0,Shrub,POINT (-148.64848434405275 70.048244822474)
2022-10-04 16:35:35.994956800,437225.8501245877,7772092.296095448,34.386297889656944,0.03462431608883788,34.5194074995753,0.015382080398133479,-0.004565576833883509,5,0.13310960991835685,0.09848529382951898,-148.64851774739054,70.04815576205168,51.0,Shrub,POINT (-148.64851774739054 70.04815576205168)
2022-10-04 16:35:35.996371456,437224.310286357,7772082.41538775,34.39222530991907,0.03172318702667749,34.501487713763545,0.015905388350235215,0.0016441905229718726,5,0.10926240384447539,0.07753921681779789,-148.6485511481503,70.0480668234329,51.0,Shrub,POINT (-148.6485511481503 70.0480668234329)
2022-10-04 16:35:35.997787904,437222.7625834632,7772072.522152728,34.41527595269851,0.02696963567405646,34.541338769634635,0.01590080220044015,0.0035860968319822786,5,0.12606281693612686,0.09909318126207041,-148.6485847461586,70.04797777061218,51.0,Shrub,POINT (-148.6485847461586 70.04797777061218)
2022-10-04 16:35:35.999201792,437221.2124076249,7772062.643202355,34.42033246648171,0.03189807437099567,34.5877171680167,0.015524744722229445,0.0037068073369721064,5,0.16738470153499208,0.1354866271639964,-148.6486184189344,70.04788884522469,51.0,Shrub,POINT (-148.6486184189344 70.04788884522469)
2022-10-04 16:35:36.000613888,437219.65635716537,7772052.751656831,34.45345810219422,0.0301198020294535,34.616598841945105,0.016261151378783537,0.000943788684733985,5,0.1631407397508866,0.1330209377214331,-148.64865223667366,70.04779980550968,51.0,Shrub,POINT (-148.64865223667366 70.04779980550968)
2022-10-04 16:35:36.002026752,437218.0988387033,7772042.873647709,34.450782390924786,0.005888509313814465,34.60030179897126,0.015450000978423977,-0.003302443952290516,5,0.1495194080464728,0.14363089873265833,-148.6486861022704,70.04771088676462,51.0,Shrub,POINT (-148.6486861022704 70.04771088676462)
2022-10-04 16:35:36.003436288,437216.5280808833,7772032.984304479,34.4945319128109,0.023063057782640055,34.6206944733766,0.015888656619916352,0.005071406136628928,5,0.12616256056570307,0.10309950278306301,-148.64872030702335,70.04762186320922,51.0,Shrub,POINT (-148.64872030702335 70.04762186320922)
2022-10-04 16:35:36.007653888,437211.76389544824,7772003.351531916,34.55126877536984,0.02527521121832791,34.70766762381201,0.014605410237665246,-0.0024732335584402754,5,0.15639884844216567,0.13112363722383777,-148.64882430709255,70.04735509593594,51.0,Shrub,POINT (-148.64882430709255 70.04735509593594)
2022-10-04 16:35:36.009057280,437210.1622414012,7771993.467139071,34.56339664865655,0.02702481168479923,34.67905152558395,0.014478720944925237,-0.002698755995759383,5,0.11565487692740106,0.08863006524260184,-148.6488593251132,70.04726610923117,51.0,Shrub,POINT (-148.6488593251132 70.04726610923117)
2022-10-04 16:35:36.010460928,437208.5551429999,7771983.5972561855,34.53416528515492,0.01246897316625103,34.676361098425446,0.015029572528457996,-0.002522845037904686,5,0.14219581327052566,0.12972684010427463,-148.64889449603675,70.04717725125788,51.0,Shrub,POINT (-148.64889449603675 70.04717725125788)
2022-10-04 16:35:36.011864832,437206.9388112596,7771973.715102621,34.56611600191343,0.026754526151518004,34.674792101819364,0.014629815306927816,0.0008378734093193253,5,0.10867609990593508,0.08192157375441707,-148.64892990028838,70.04708828105005,51.0,Shrub,POINT (-148.64892990028838 70.04708828105005)
2022-10-04 16:35:36.013266176,437205.3166891384,7771963.847699674,34.54101046781889,0.016078220498793906,34.72197774694227,0.014553659653589618,0.006906428004538682,5,0.1809672791233794,0.1648890586245855,-148.6489654666915,70.04699944164666,51.0,Shrub,POINT (-148.6489654666915 70.04699944164666)
2022-10-04 16:35:36.014671360,437203.68669797,7771953.967781452,34.604076841669205,0.01783039538360465,34.75899835965737,0.014039062457013923,-0.004115892502104981,5,0.15492151798816423,0.13709112260455958,-148.64900123043623,70.04691048814702,51.0,Shrub,POINT (-148.64900123043623 70.04691048814702)
2022-10-04 16:35:36.016073216,437202.0556320169,7771944.101781242,34.60677608778616,0.018056052852685536,34.748193414134256,0.015096181342719199,-0.0034383198790760737,5,0.14141732634809756,0.12336127349541202,-148.6490370319728,70.04682165913239,51.0,Shrub,POINT (-148.6490370319728 70.04682165913239)
2022-10-04 16:35:36.017476608,437200.4157644764,7771934.223197569,34.62531282636542,0.02822029812601666,34.78128310409264,0.015411257267794434,0.0076775561635926744,5,0.1559702777272136,0.12774997960119694,-148.64907305527362,70.04673271518396,51.0,Shrub,POINT (-148.64907305527362 70.04673271518396)
2022-10-04 16:35:36.018878208,437198.77367453056,7771924.3591102455,34.65897162723097,0.03949386394459371,34.826643445665,0.01647487049922882,0.004469973571218162,5,0.16767181843403023,0.12817795448943653,-148.64910914689486,70.04664390062592,51.0,Shrub,POINT (-148.64910914689486 70.04664390062592)
2022-10-04 16:35:36.020282880,437197.1266762712,7771914.482073511,34.71751307582171,0.03043091408017614,34.858859174265014,0.017116324118211474,0.003428044929039645,5,0.14134609844330726,0.11091518436313111,-148.64914535783515,70.04655496879812,51.0,Shrub,POINT (-148.64914535783515 70.04655496879812)
2022-10-04 16:35:36.021687808,437195.48395552044,7771904.617851336,34.759519572797835,0.02496140643649935,34.8580670307098,0.01603464080765743,-0.0023019674263983873,5,0.09854745791196251,0.07358605147546315,-148.64918146530735,70.04646615286278,51.0,Shrub,POINT (-148.64918146530735 70.04646615286278)
2022-10-04 16:35:36.023094528,437193.8315813238,7771894.741578388,34.82251572393717,0.03942294958356915,34.88307930275958,0.016662813234149386,0.0076857116051617675,5,0.06056357882241059,0.02114062923884144,-148.64921781727224,70.04637722656136,51.0,Shrub,POINT (-148.64921781727224 70.04637722656136)
2022-10-04 16:35:36.024501248,437192.1716365888,7771884.880131288,34.82654956528414,0.01746563592566456,34.94467419612711,0.016621235270674672,0.004940152467438087,5,0.11812463084297065,0.1006589949173061,-148.64925437815074,70.04628843130628,51.0,Shrub,POINT (-148.64925437815074 70.04628843130628)
2022-10-04 16:35:36.025908736,437190.51076067775,7771875.005516917,34.8924611530945,0.06249033809195455,34.96572060983433,0.01622984049053548,0.005122990722222719,5,0.07325945673982659,0.010769118647872042,-148.6492909538069,70.04619951779314,51.0,Shrub,POINT (-148.6492909538069 70.04619951779314)
2022-10-04 16:35:36.027316480,437188.8523078201,7771865.143533694,34.87710002280007,0.04389155065546466,35.03077035843313,0.01604465683448964,0.014944624840576992,5,0.1536703356330591,0.10977878497759444,-148.64932747453412,70.04611071807854,51.0,Shrub,POINT (-148.64932747453412 70.04611071807854)
2022-10-04 16:35:36.028728576,437187.195753726,7771855.267824654,34.893013738063374,0.048490181275141264,35.0827195139038,0.015343078248367134,-0.0016556815321599001,5,0.18970577584042303,0.14121559456528177,-148.649363935371,70.04602179578595,51.0,Shrub,POINT (-148.649363935371 70.04602179578595)
2022-10-04 16:35:36.030139648,437185.54647499736,7771845.40477386,34.97769240160985,0.047939340566724026,35.12541613648911,0.01617471768522782,0.010396197390983502,5,0.14772373487925705,0.09978439431253303,-148.6494002139529,70.04593298871211,51.0,Shrub,POINT (-148.6494002139529 70.04593298871211)
2022-10-04 16:35:36.031555328,437183.8993683129,7771835.527876059,35.028622111203674,0.03141778841521937,35.194241592365934,0.017561341429441484,0.0020038444965415473,5,0.16561948116225977,0.1342016927470404,-148.6494364253884,70.04584405804042,51.0,Shrub,POINT (-148.6494364253884 70.04584405804042)
2022-10-04 16:35:36.032969984,437182.26330046897,7771825.662405286,35.13761014919087,0.04615892280641178,35.21675951993207,0.018164800689855928,0.005021256881784358,5,0.07914937074119877,0.03299044793478698,-148.6494723549281,70.04575523246474,51.0,Shrub,POINT (-148.6494723549281 70.04575523246474)
2022-10-04 16:35:36.034387712,437180.6305351637,7771815.782820811,35.20173675719809,0.05061196853560128,35.29295675376666,0.016864054442421172,0.01232384590810218,5,0.09121999656856872,0.04060802803296744,-148.64950818746598,70.04566628117517,51.0,Shrub,POINT (-148.64950818746598 70.04566628117517)
2022-10-04 16:35:36.035804416,437179.0075128112,7771805.915502992,35.37599504246315,0.05169971202641346,35.38835384755905,0.01636530066783092,0.010142725879036914,5,0.012358805095900038,-0.03934090693051342,-148.64954377272005,70.04557744219345,51.0,Shrub,POINT (-148.64954377272005 70.04557744219345)
2022-10-04 16:35:36.037226496,437177.3925172396,7771796.033258073,35.41487759743329,0.054957361945752896,35.449002531899026,0.015943862602038703,0.006374966227919386,5,0.034124934465737056,-0.02083242748001584,-148.64957913641442,70.04548847135344,51.0,Shrub,POINT (-148.64957913641442 70.04548847135344)
2022-10-04 16:35:36.040070400,437174.1975010543,7771776.276494153,35.30158333636216,0.016493672272736935,35.47264071047947,0.016717621806185464,-0.006379439662629671,5,0.1710573741173107,0.15456370184457377,-148.64964895051955,70.04531060738834,51.0,Shrub,POINT (-148.64964895051955 70.04531060738834)
2022-10-04 16:35:36.041491456,437172.61248223623,7771766.403170104,35.24485060988708,0.004863255345346516,35.39926168829542,0.015108121588970617,-0.00939280133003326,5,0.15441107840833723,0.14954782306299072,-148.64968353295885,70.0452217237617,51.0,Shrub,POINT (-148.64968353295885 70.0452217237617)
2022-10-04 16:35:36.042918144,437171.0414741611,7771756.513805391,35.26089664714469,0.013177361192521846,35.364173316805726,0.01473959140057719,0.0033324116502056874,5,0.10327666966103521,0.09009930846851337,-148.64971773601786,70.04513269974798,51.0,Shrub,POINT (-148.64971773601786 70.04513269974798)
2022-10-04 16:35:36.044346624,437169.49567067943,7771746.63409695,35.28574138942118,0.015760539410988633,35.368247939837325,0.014704279425182324,0.000483307470904415,5,0.08250655041614152,0.06674601100515289,-148.6497512841919,70.04504376839687,51.0,Shrub,POINT (-148.6497512841919 70.04504376839687)
2022-10-04 16:35:36.045775872,437167.9597287539,7771736.738932383,35.28037927443681,0.018894336262074797,35.35849448905741,0.013734668399404503,-0.0002075054751829344,5,0.07811521462060256,0.05922087835852776,-148.6497845623012,70.04495470089186,51.0,Shrub,POINT (-148.6497845623012 70.04495470089186)
