time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,land_cover_value,land_cover
2022-12-05 00:54:30.907757824,431515.72013924294,7768164.557196132,43.562341897276696,0.033308754072540574,43.61991356550848,0.011200699872368089,-0.0019168588101073653,3,0.0575716682317875,0.024262914159246925,51.0,Shrub
2022-12-05 00:54:30.909158144,431514.7651605555,7768174.508038879,43.49163218674731,0.03496400745538816,43.58999580543914,0.0110071928423565,-0.002224759667244497,3,0.09836361869182753,0.06339961123643936,51.0,Shrub
2022-12-05 00:54:30.910557696,431513.8108434755,7768184.473243784,43.489607550187955,0.03574139638146988,43.56663952164608,0.010751261022542874,-0.0017383500315011058,3,0.07703197145812624,0.04129057507665636,51.0,Shrub
2022-12-05 00:54:30.911958016,431512.8605376816,7768194.42452992,43.5294413478383,0.031914338736351466,43.54713398819052,0.011233757092863584,-0.002756293928394368,3,0.01769264035221596,-0.014221698384135506,51.0,Shrub
2022-12-05 00:54:30.913358592,431511.9118144677,7768204.390266462,43.44940458030858,0.007945773908969637,43.50913561864094,0.011432647674988103,-0.004288783373221425,3,0.05973103833235882,0.05178526442338918,72.0,Herbaceous
2022-12-05 00:54:30.914756608,431510.96767494344,7768214.34213909,43.524833106464484,0.04220271358900183,43.478815701266676,0.011159660473616712,-0.0017344085499547378,3,-0.046017405197808614,-0.08822011878681044,72.0,Herbaceous
2022-12-05 00:54:30.917556480,431509.0878092421,7768234.260981939,43.356189298721034,0.02051712373702546,43.43850574997918,0.011332475529882959,0.002210205502978534,3,0.08231645125814424,0.06179932752111878,51.0,Shrub
2022-12-05 00:54:30.918959872,431508.1554844149,7768244.228276494,43.3473797275898,0.006813791501058543,43.43840811937384,0.011344329095702233,-0.0053137934927829115,3,0.0910283917840431,0.08421460028298455,51.0,Shrub
2022-12-05 00:54:30.920361728,431507.2297978379,7768254.181903154,43.33198735080897,0.015695009968561022,43.426928172518686,0.011096370168251813,-0.0008077836798954347,3,0.09494082170971296,0.07924581174115194,72.0,Herbaceous
2022-12-05 00:54:30.921766400,431506.3066634127,7768264.150071476,43.32420238079196,0.007031025366858955,43.40031852749774,0.011073546115947356,-0.005127040169298742,3,0.07611614670577893,0.06908512133891997,72.0,Herbaceous
2022-12-05 00:54:30.924573440,431504.4721395243,7768284.073223745,43.314600992388975,0.012413558353431067,43.36862241351482,0.013704541304900793,0.004880475476375222,3,0.05402142112584585,0.04160786277241478,51.0,Shrub
2022-12-05 00:54:30.925978624,431503.5602516431,7768294.028160718,43.33179065603103,0.004610518583989845,43.406595249332334,0.011892394904392017,0.0030179723785632457,3,0.07480459330130174,0.07019407471731189,51.0,Shrub
2022-12-05 00:54:30.927382528,431502.64982125163,7768303.99753645,43.359537396392966,0.03378952279729645,43.3952787186267,0.010330018512654523,-0.003210345107665431,3,0.03574132223373283,0.0019517994364363841,51.0,Shrub
2022-12-05 00:54:30.928785408,431501.7429368149,7768313.952948276,43.28947531322113,0.00790741444748131,43.34369951070033,0.011938999183612225,-0.006360195736425101,3,0.0542241974792006,0.04631678303171929,51.0,Shrub
2022-12-05 00:54:30.930191616,431500.83652192797,7768323.922706047,43.23629570944313,0.004411689416424646,43.3056586478665,0.011720520124636027,-0.00041040623064000437,3,0.06936293842337449,0.06495124900694985,51.0,Shrub
2022-12-05 00:54:30.931593472,431499.9327826683,7768333.878416235,43.203023853517834,0.006286856442720184,43.27190571013306,0.009509228346558459,-0.005186848481337466,3,0.06888185661522783,0.06259500017250764,51.0,Shrub
2022-12-05 00:54:30.932998656,431499.0285185698,7768343.848377486,43.189813898243656,0.010031681917405146,43.23211209717285,0.01132776688381603,-0.0005363864955853902,3,0.04229819892919551,0.03226651701179036,51.0,Shrub
2022-12-05 00:54:30.934400768,431498.12571135117,7768353.8041767115,43.22057552130383,0.02028386535589659,43.2805759253731,0.012247777765437055,0.009798497246563955,3,0.060000404069270985,0.0397165387133744,51.0,Shrub
2022-12-05 00:54:30.935806208,431497.2210445568,7768363.774099844,43.23627205483035,0.03419371875299138,43.33925212367306,0.011867803161273966,0.0036938293521500427,3,0.1029800688427116,0.06878635008972023,51.0,Shrub
2022-12-05 00:54:30.937209088,431496.3145366058,7768373.729547739,43.28351312705691,0.04432879162064791,43.30905062187778,0.011449633516074564,-0.0027751361329600476,3,0.025537494820873974,-0.018791296799773934,51.0,Shrub
2022-12-05 00:54:30.938611712,431495.40953756945,7768383.699439001,43.20443670123865,0.01435009972684264,43.28270231906413,0.011062126415352756,0.0012419354197101696,3,0.0782656178254797,0.06391551809863705,51.0,Shrub
2022-12-05 00:54:30.940011776,431494.50915114593,7768393.655468199,43.20044880505574,0.02047518173197588,43.244519319018174,0.013915182997607991,-0.004855668663255111,3,0.044070513962431335,0.023595332230455453,51.0,Shrub
2022-12-05 00:54:30.941413376,431493.60416615824,7768403.625360476,43.226233629565854,0.03774958551907675,43.22081441641806,0.014098929354356589,0.002037078546823585,3,-0.0054192131477961425,-0.04316879866687289,51.0,Shrub
2022-12-05 00:54:30.942812416,431492.69640676386,7768413.580689198,43.16749299595561,0.022736211748215593,43.2087918361789,0.01379488769169306,-0.004204931791062904,3,0.04129884022328412,0.018562628475068524,51.0,Shrub
2022-12-05 00:54:30.945614592,431490.86397202284,7768433.504038996,43.14076916713323,0.0028176403020445705,43.16249262578583,0.011163349712931743,0.0003956910687728612,3,0.021723458652601835,0.018905818350557265,51.0,Shrub
2022-12-05 00:54:30.947016448,431489.93815668335,7768443.471951646,43.165423893583224,0.004286523746567071,43.17980775437335,0.013053092910869939,0.002571385816389541,3,0.01438386079012588,0.010097337043558809,51.0,Shrub
2022-12-05 00:54:30.948417280,431489.006643208,7768453.425023124,43.172056710356074,0.0090734604551655,43.17945199977918,0.01400352203803675,0.0006031793460128001,3,0.007395289423108409,-0.0016781710320570905,51.0,Shrub
2022-12-05 00:54:30.951223552,431487.12044982973,7768473.34326411,43.1483221475996,0.00043474883084163875,43.20053867320095,0.012231498948137132,0.0022772819170414154,3,0.05221652560135226,0.05178177677051062,51.0,Shrub
2022-12-05 00:54:30.952628224,431486.165082522,7768483.308368275,43.168898317436174,0.027169284403101936,43.19717214231528,0.011945315566758529,-0.0013052874372619346,3,0.02827382487910768,0.0011045404760057428,51.0,Shrub
2022-12-05 00:54:30.954033152,431485.20316082006,7768493.258550662,43.141052436200496,0.028384429328970662,43.19052892835059,0.012320540836882719,0.0014541011814224237,3,0.049476492150091644,0.021092062821120982,51.0,Shrub
2022-12-05 00:54:30.955440896,431484.2321690293,7768503.222169536,43.15851458020636,0.04051865823097828,43.19888938923277,0.009814875038817327,0.001414918319688222,3,0.04037480902641022,-0.00014384920456805839,51.0,Shrub
2022-12-05 00:54:30.956846848,431483.2593007014,7768513.171312612,43.12576872442111,0.020484469065115165,43.193379042318206,0.010529461887191664,-0.0011469726255733078,3,0.06761031789709904,0.04712584883198387,51.0,Shrub
2022-12-05 00:54:30.958254848,431482.2721699307,7768523.1333987275,43.13629131768849,0.02478068789163455,43.1552035801638,0.01437977852849539,-0.004408995319649698,3,0.01891226247531108,-0.005868425416323469,51.0,Shrub
2022-12-05 00:54:30.959664128,431481.26611329336,7768533.079388269,43.10172263162515,0.011249540808057684,43.115272909689054,0.015100905844399347,-0.0017796968590564751,3,0.013550278063902965,0.0023007372558452813,51.0,Shrub
2022-12-05 00:54:30.961079040,431480.2512103063,7768543.038834993,43.09698197909009,0.025701459988221306,43.10885067982858,0.01276162174624506,0.00065765582557619,3,0.011868700738489224,-0.013832759249732082,51.0,Shrub
2022-12-05 00:54:30.962490112,431479.2335384283,7768552.983720348,43.097508597310764,0.02624575055449614,43.123065687414645,0.010624825685255933,0.0021777249669596268,3,0.025557090103880853,-0.0006886604506152888,51.0,Shrub
2022-12-05 00:54:30.963903744,431478.21172838524,7768562.942511048,43.09064754010461,0.021407522085826063,43.14474542496846,0.010572013162771924,0.0026270763725691976,3,0.054097884863850254,0.03269036277802419,51.0,Shrub
2022-12-05 00:54:30.965316608,431477.1899378892,7768572.887005148,43.123157131619166,0.03801767446916738,43.15125236598452,0.01320195591350481,0.00014897575378214554,3,0.02809523436535244,-0.00992244010381494,51.0,Shrub
2022-12-05 00:54:30.966732544,431476.1665987597,7768582.845650447,43.11587733956101,0.04158015550438412,43.17863554593526,0.013807396362151001,0.004448744069152044,3,0.062758206374248,0.021178050869863886,51.0,Shrub
2022-12-05 00:54:30.968145152,431475.14588888304,7768592.790247384,43.19362784560485,0.045451594146259,43.209915392800724,0.011704904267065266,-0.001673014128681422,3,0.016287547195872776,-0.029164046950386227,51.0,Shrub
2022-12-05 00:54:30.969562368,431474.1262305962,7768602.749241051,43.17655567310287,0.05197586761162771,43.19075912727385,0.012080539072851174,-0.0031942272658417223,3,0.0142034541709819,-0.03777241344064581,51.0,Shrub
2022-12-05 00:54:30.970977024,431473.1117403832,7768612.694430512,43.19228489253052,0.035645935022486606,43.18275349874113,0.011424668125730907,0.00016286424942674963,3,-0.009531393789394826,-0.04517732881188143,51.0,Shrub
2022-12-05 00:54:30.972391936,431472.1001695937,7768622.654194327,43.08537496696714,0.013047140851039755,43.19785540204081,0.010615949325352012,0.002181663798471068,3,0.112480435073671,0.09943329422263125,51.0,Shrub
2022-12-05 00:54:30.975222528,431470.09602467075,7768642.561228519,43.20748790292551,0.013171024963515642,43.18291525639777,0.008633854281186182,-0.0023665170616923746,3,-0.024572646527737163,-0.03774367149125281,51.0,Shrub
2022-12-05 00:54:30.976636416,431469.1002200403,7768652.508192554,43.139768682475136,0.04108098413631067,43.16341901062935,0.009375846527860074,-0.001780217233123012,3,0.02365032815421131,-0.017430655982099363,51.0,Shrub
2022-12-05 00:54:30.978050816,431468.1154383112,7768662.470500736,43.08516866944208,0.018201684790053005,43.152105924314874,0.011195118239618156,-0.0011085904652304327,3,0.06693725487279067,0.04873557008273767,51.0,Shrub
2022-12-05 00:54:30.979463168,431467.1536037335,7768672.420692347,43.086724485394726,0.011734034879362693,43.13000225894498,0.012704566235833986,-0.0022324106567783233,3,0.0432777735502512,0.031543738670888506,51.0,Shrub
2022-12-05 00:54:30.980876032,431466.2017872272,7768682.386133007,43.14278336353864,0.016078818344681944,43.11092725295085,0.011631568414274873,-0.0013471009655998773,3,-0.03185611058778903,-0.04793492893247098,51.0,Shrub
2022-12-05 00:54:30.982286848,431465.2578218492,7768692.338023649,43.110082352709966,0.015853847310671486,43.10501111298509,0.010265395180535427,-0.001327042630471602,3,-0.00507123972487733,-0.020925087035548816,51.0,Shrub
2022-12-05 00:54:30.983700224,431464.31788242655,7768702.304592719,43.06130848150414,0.017174659093714444,43.08200857651202,0.011291815361970757,-0.004531332754396996,3,0.020700095007875063,0.003525435914160619,51.0,Shrub
2022-12-05 00:54:30.985110016,431463.38441808615,7768712.257479666,43.05235411667324,0.032167247586298346,43.041247333923174,0.011720587162105946,-0.00413777305223524,3,-0.011106782750069044,-0.04327403033636739,51.0,Shrub
2022-12-05 00:54:30.986521856,431462.45359637093,7768722.224916488,43.02860178113251,0.03347734004671263,43.00615960909729,0.011241479072189869,-0.003978165109987876,3,-0.0224421720352197,-0.05591951208193233,51.0,Shrub
2022-12-05 00:54:30.987931392,431461.5273716684,7768732.17849105,42.99206172505032,0.019115068589812267,42.968166891518834,0.011063598056530469,-0.005253336005247618,3,-0.023894833531485915,-0.04300990212129818,51.0,Shrub
2022-12-05 00:54:30.989341184,431460.60233789607,7768742.146476487,42.908144802265525,0.024225350778943958,42.89953204572133,0.010180918328315188,-0.00910164131574208,3,-0.008612756544195577,-0.032838107323139534,51.0,Shrub
2022-12-05 00:54:30.990751232,431459.6802800395,7768752.100447558,42.83571689386535,0.014061698009230855,42.84010227663284,0.010503239179753217,-0.0032913808314693595,3,0.004385382767488011,-0.009676315241742844,51.0,Shrub
2022-12-05 00:54:30.992160256,431458.7578724157,7768762.068681854,42.802110576792515,0.039730134135074265,42.78242009433434,0.01036198562731828,-0.006995790766252556,3,-0.01969048245817362,-0.059420616593247884,51.0,Shrub
2022-12-05 00:54:30.994979328,431456.9144332111,7768781.990985369,42.77754715202171,0.016828856114589362,42.746580760302834,0.009854328751620222,-0.00020275242484787173,3,-0.030966391718877162,-0.047795247833466524,51.0,Shrub
2022-12-05 00:54:30.996386816,431455.99574910087,7768791.945276936,42.780694691138635,0.02516944206762949,42.72406370254316,0.010182507073390388,-0.004368784697317455,3,-0.05663098859547233,-0.08180043066310182,51.0,Shrub
2022-12-05 00:54:30.997796352,431455.07269701274,7768801.9134509405,42.67592927353341,0.014986764160950341,42.69012658675486,0.010026559771649629,-0.0015616812265547922,3,0.014197313221444574,-0.0007894509395057672,51.0,Shrub
2022-12-05 00:54:30.999204608,431454.1372392646,7768811.866147884,42.59853011480632,0.010486666644566945,42.66131722570331,0.010366479143059869,-0.0031117073578176627,3,0.06278711089698419,0.05230044425241724,51.0,Shrub
2022-12-05 00:54:31.000615424,431453.1944878419,7768821.832449527,42.5616764579261,0.009359381486883077,42.609024857111116,0.011577547624324764,-0.003718970508464488,3,0.047348399185018764,0.03798901769813569,51.0,Shrub
2022-12-05 00:54:31.003434496,431451.3079314678,7768841.750654165,42.56618928310708,0.03857036712848784,42.605714146049955,0.010841801952777442,-0.00027366904260561634,3,0.03952486294287638,0.0009544958143885424,51.0,Shrub
2022-12-05 00:54:31.004842496,431450.3650470782,7768851.702647605,42.60927508792503,0.05285944112397744,42.603319129908144,0.010193573437875079,-0.00048087648979782213,3,-0.005955958016883756,-0.058815399140861195,51.0,Shrub
2022-12-05 00:54:31.006253568,431449.4212633472,7768861.6688497355,42.57137912844503,0.02636102003247711,42.594522794903085,0.01045731728439469,-0.0016312371333800047,3,0.023143666458054213,-0.0032173535744228973,51.0,Shrub
2022-12-05 00:54:31.007659776,431448.47970582935,7768871.620969033,42.62357259224788,0.03861247670546932,42.56842855338515,0.01066396139725679,-0.004789053553619667,3,-0.055144038862735556,-0.09375651556820488,51.0,Shrub
2022-12-05 00:54:31.009072896,431447.538126304,7768881.587381013,42.581484620638534,0.032002391705249454,42.54852704888601,0.010539012733130387,-0.001534238883888882,3,-0.032957571752525894,-0.06495996345777535,51.0,Shrub
2022-12-05 00:54:31.010481408,431446.59964871133,7768891.539792909,42.50261890636479,0.020038361129076285,42.51558382960903,0.009541743686746077,-0.006113920382594168,3,0.012964923244240367,-0.007073437884835918,51.0,Shrub
2022-12-05 00:54:31.011892224,431445.6619923878,7768901.506578411,42.47996329972659,0.019521499010975663,42.47855379248812,0.009959376919058637,-0.0029218178146491747,3,-0.0014095072384705531,-0.020931006249446216,51.0,Shrub
2022-12-05 00:54:31.013301504,431444.7279067805,7768911.459406218,42.47937143304755,0.01922292270066234,42.446731161811776,0.011045531944125764,-0.003509397134846962,3,-0.03264027123577051,-0.05186319393643285,51.0,Shrub
2022-12-05 00:54:31.014712832,431443.7954292223,7768921.42668313,42.49151428429734,0.03331124634995201,42.43094758222039,0.011469951520086922,0.0006443802705623877,3,-0.060566702076947365,-0.09387794842689937,51.0,Shrub
2022-12-05 00:54:31.016122112,431442.86581252713,7768931.37993624,42.44974794661256,0.03256840662458199,42.44184571342729,0.010508380521424667,0.0008445560426263141,3,-0.007902233185269836,-0.04047063980985183,51.0,Shrub
2022-12-05 00:54:31.017532928,431441.93765476847,7768941.347623222,42.46559523001051,0.03163929129774931,42.4143052940192,0.010472804277806575,-0.004368114011937213,3,-0.05128993599130638,-0.08292922728905569,51.0,Shrub
2022-12-05 00:54:31.018944256,431441.01932817826,7768951.301949716,42.40442820833185,0.019521578390161786,42.3808127305387,0.010987969406842341,0.00014858668735520157,3,-0.02361547779315032,-0.04313705618331211,51.0,Shrub
2022-12-05 00:54:31.020356864,431440.1068421798,7768961.271125479,42.40881175876082,0.024908061413425494,42.392355508818454,0.010336843853481515,0.003995112205110639,3,-0.016456249942365275,-0.04136431135579077,51.0,Shrub
2022-12-05 00:54:31.021767680,431439.1978414735,7768971.226337434,42.443393950690734,0.03159680636167371,42.42919064521893,0.01011981759301589,0.005445679332352289,3,-0.014203305471802707,-0.04580011183347642,51.0,Shrub
2022-12-05 00:54:31.023180800,431438.28935162746,7768981.195892577,42.50608028777886,0.035279136343486055,42.43135873621073,0.010389109793293803,-0.002639796040205916,3,-0.07472155156812477,-0.11000068791161083,51.0,Shrub
2022-12-05 00:54:31.024591360,431437.3833081292,7768991.151385699,42.51342365340821,0.04464426659664907,42.4144371946354,0.010183563311820291,-0.00118705412404252,3,-0.09898645877281353,-0.14363072536946261,51.0,Shrub
2022-12-05 00:54:31.026003968,431436.4765956872,7769001.121110466,42.47289528588003,0.03618497668386304,42.42593935719823,0.010047871567981176,0.0023476192222502148,3,-0.04695592868179688,-0.08314090536565992,51.0,Shrub
2022-12-05 00:54:31.027415808,431435.57120684354,7769011.076665532,42.4431682546096,0.051501742700969216,42.41894630808608,0.010882468331264189,-0.0014336961820230229,3,-0.024221946523525162,-0.07572368922449438,51.0,Shrub
2022-12-05 00:54:31.028828160,431434.66393718135,7769021.046337516,42.43356545420602,0.07071345501735357,42.403926413845106,0.011102633022798397,-0.00010666257400282366,3,-0.02963904036091236,-0.10035249537826593,51.0,Shrub
2022-12-05 00:54:31.030239744,431433.75675782654,7769031.0017219735,42.458789802106224,0.049428502343481874,42.37910205037129,0.011364130180779409,-0.005609555025040311,3,-0.07968775173493725,-0.12911625407841912,51.0,Shrub
2022-12-05 00:54:31.031653376,431432.8464563538,7769040.971105397,42.421914771484495,0.03208373850591544,42.34670643065528,0.010928919081040125,-0.00038078810599580996,3,-0.07520834082921368,-0.10729207933512913,51.0,Shrub
2022-12-05 00:54:31.033064704,431431.93509104766,7769050.92609286,42.38654502937837,0.048069788789193296,42.328791715173665,0.01030827362450758,-0.0012418578581310726,3,-0.05775331420470309,-0.10582310299389638,51.0,Shrub
2022-12-05 00:54:31.034476800,431431.0193213559,7769060.894955952,42.32918882485352,0.03515200611474493,42.29234622071702,0.011281956762985256,-0.002928876034355379,3,-0.03684260413649554,-0.07199461025124046,51.0,Shrub
2022-12-05 00:54:31.035887872,431430.1010571547,7769070.849288014,42.32905668546276,0.043388211124286084,42.26551236414053,0.012526483491068338,-0.0022118649111937737,3,-0.06354432132223309,-0.10693253244651918,51.0,Shrub
2022-12-05 00:54:31.037301760,431429.1771626408,7769080.817380487,42.34923191244222,0.034035173459546084,42.248482252648124,0.014752894796671204,-0.006129624085281707,3,-0.10074965979409711,-0.1347848332536432,51.0,Shrub
2022-12-05 00:54:31.038711552,431428.2516876254,7769090.771025984,42.29797565602948,0.047667982364777775,42.23939056682367,0.014820354479245014,-0.0034104337290709053,3,-0.058585089205806185,-0.10625307157058396,51.0,Shrub
2022-12-05 00:54:31.040124416,431427.32229266973,7769100.7385956375,42.22925163368842,0.011103702475952833,42.23445894307435,0.012732374542511008,-0.0014248766664892577,3,0.005207309385930614,-0.005896393090022219,51.0,Shrub
2022-12-05 00:54:31.041535232,431426.3887202402,7769110.691472305,42.39427264746915,0.03796552972520691,42.25843084958857,0.013101622607501315,0.004051137653156169,3,-0.13584179788058037,-0.1738073276057873,51.0,Shrub
2022-12-05 00:54:31.042947584,431425.4478931726,7769120.657954041,42.37256852264275,0.03651925672107323,42.279668242461725,0.011871132720346117,-0.00010136246036815886,3,-0.09290028018102703,-0.12941953690210026,51.0,Shrub
2022-12-05 00:54:31.044355584,431424.5022990693,7769130.609689865,42.37846243402403,0.03445347046492138,42.26884795208032,0.010975832870115295,-0.001469741971166763,3,-0.1096144819437086,-0.14406795240862996,51.0,Shrub
2022-12-05 00:54:31.045769216,431423.5489461319,7769140.574981944,42.39630877504254,0.030206132680047477,42.24945621707386,0.012097650354193634,-0.003390972759528524,3,-0.14685255796867835,-0.17705869064872584,51.0,Shrub
2022-12-05 00:54:31.047179264,431422.590618721,7769150.5255072415,42.3917036284801,0.028632055419862017,42.24209971868995,0.013202534696447112,-0.0009109556056313825,3,-0.1496039097901516,-0.1782359652100136,51.0,Shrub
2022-12-05 00:54:31.048591360,431421.6244172907,7769160.489579486,42.348393340005316,0.03290984196884134,42.234651499121966,0.012902271577537512,-0.0020418805526637505,3,-0.11374184088334971,-0.14665168285219105,51.0,Shrub
2022-12-05 00:54:31.050001664,431420.65335717244,7769170.43889485,42.351037438406536,0.03552752186795518,42.22174534105134,0.011749370237726655,-0.001437721918538262,3,-0.1292920973551972,-0.16481961922315239,51.0,Shrub
2022-12-05 00:54:31.051412736,431419.67458642507,7769180.401773519,42.19822734906985,0.008058480962546802,42.187068689201084,0.011421291025765107,-0.0059281440748851135,3,-0.011158659868769405,-0.019217140831316207,51.0,Shrub
2022-12-05 00:54:31.052823040,431418.69155167765,7769190.349950544,42.236100998758744,0.033039964061518,42.10078942617367,0.012705157619953056,-0.011837008764022215,3,-0.1353115725850742,-0.1683515366465922,51.0,Shrub
2022-12-05 00:54:31.054233856,431417.7017618277,7769200.311780965,42.098976633887304,0.028687307958958064,42.0148235586898,0.012612697287632526,-0.006329883241371622,3,-0.0841530751975057,-0.11284038315646376,51.0,Shrub
2022-12-05 00:54:31.055644672,431416.7081638033,7769210.25895508,42.09102353904835,0.01404832276149879,41.97551339883528,0.014520621807687909,-0.002524548905884348,3,-0.11551014021306827,-0.12955846297456705,51.0,Shrub
2022-12-05 00:54:31.057055744,431415.7149243494,7769220.220456399,42.059858956025934,0.022078176169535467,41.99693402804872,0.014070148779325496,0.005801754938147995,3,-0.06292492797721394,-0.08500310414674941,51.0,Shrub
2022-12-05 00:54:31.058465024,431414.7102487057,7769230.166580107,42.137866438064535,0.03612210855027064,42.03975279809955,0.013789323849847029,0.0030259043832650497,3,-0.09811363996498557,-0.13423574851525621,51.0,Shrub
2022-12-05 00:54:31.059876864,431413.6873271941,7769240.125261081,42.18682952959159,0.042057133100146804,42.084189369683365,0.014765596395087122,0.008326496957385228,3,-0.10264015990822628,-0.14469729300837308,51.0,Shrub
2022-12-05 00:54:31.061286656,431412.6643120791,7769250.069641812,42.247938158191914,0.03354444823253814,42.14047314591722,0.011986695925591867,0.007028538692200046,3,-0.10746501227469452,-0.14100946050723265,51.0,Shrub
2022-12-05 00:54:31.062698240,431411.6406674917,7769260.028256036,42.24640487873562,0.04212503343121183,42.16074476795117,0.013628788381187843,0.00043215965083496594,3,-0.08566011078444546,-0.1277851442156573,51.0,Shrub
2022-12-05 00:54:31.066925824,431408.59263705777,7769289.877685044,42.24572874965209,0.012155875482877228,42.177597390878745,0.015398307244487538,-0.0005396981605716469,3,-0.06813135877334275,-0.08028723425621997,51.0,Shrub
2022-12-05 00:54:31.068334336,431407.5869771367,7769299.838007069,42.33710843069528,0.04338817750313196,42.14529254086256,0.016707233880630855,-0.0027254768734302002,3,-0.1918158898327178,-0.23520406733584975,51.0,Shrub
2022-12-05 00:54:31.069740288,431406.58978457144,7769309.784840623,42.28233918488161,0.03182675982428665,42.12159465412767,0.013889878705549594,0.0007811727143336169,3,-0.1607445307539379,-0.19257129057822456,51.0,Shrub
2022-12-05 00:54:31.071148544,431405.60012788663,7769319.746682479,42.220632365145676,0.034093863322344105,42.11657336536332,0.01182216474063439,-0.002821587383843857,3,-0.10405899978235311,-0.1381528631046972,51.0,Shrub
2022-12-05 00:54:31.072552192,431404.62079227064,7769329.695212988,42.188560791950636,0.025269833891906273,42.08963725365609,0.011287124669314762,-0.002947947701759091,3,-0.09892353829454237,-0.12419337218644864,51.0,Shrub
2022-12-05 00:54:31.073957888,431403.64974942,7769339.6588235935,42.168566665992884,0.02427759084978085,42.052332393003695,0.011838894507615771,-0.00020985318531131187,3,-0.11623427298918898,-0.14051186383896982,51.0,Shrub
2022-12-05 00:54:31.075361280,431402.69061575516,7769349.609273194,42.21451183701561,0.033024215273534704,42.012400121969804,0.013249485583019884,-0.0023796696344944215,3,-0.2021117150458025,-0.23513593031933722,51.0,Shrub
2022-12-05 00:54:31.076766208,431401.73259827116,7769359.5741211055,42.12628247298795,0.025200027896048985,41.949584759438494,0.013445840833356999,-0.00682709254562394,3,-0.1766977135494585,-0.20189774144550748,51.0,Shrub
2022-12-05 00:54:31.078168064,431400.7948245293,7769369.526598685,42.03621325483665,0.031036222659263157,41.86539306280915,0.01390776585957379,-0.006167989900792874,3,-0.17082019202750587,-0.20185641468676901,51.0,Shrub
2022-12-05 00:54:31.079569408,431399.88834276114,7769379.496341509,41.98040329172494,0.038663877942626455,41.774383864539075,0.014084684177361282,-0.009237790101658858,3,-0.20601942718586486,-0.24468330512849132,51.0,Shrub
2022-12-05 00:54:31.080968192,431398.99709300435,7769389.453241049,41.868579560971156,0.03751354471866025,41.660162686451706,0.01569170682306744,-0.011749741548907434,3,-0.20841687451945035,-0.2459304192381106,51.0,Shrub
2022-12-05 00:54:31.082367488,431398.11016241764,7769399.424841354,41.795284089161285,0.03478135698290301,41.57117626015005,0.014225792987761426,-0.006143922107332815,3,-0.22410782901123838,-0.2588891859941414,51.0,Shrub
2022-12-05 00:54:31.083767040,431397.22916955536,7769409.382714731,41.6414732276869,0.04039555626102731,41.44704211351355,0.014263017636435966,-0.016493786262334057,3,-0.194431114173355,-0.23482667043438232,51.0,Shrub
2022-12-05 00:54:31.085166848,431396.3495366174,7769419.355007575,41.4907453354714,0.03240648756177367,41.294962792057284,0.014436916723038346,-0.011398587671920445,3,-0.1957825434141185,-0.22818903097589216,51.0,Shrub
2022-12-05 00:54:31.086564352,431395.4720288146,7769429.313212927,41.3457570241666,0.03115787148534744,41.17904351183031,0.013187307214578286,-0.011460330856055693,3,-0.16671351233629395,-0.19787138382164138,51.0,Shrub
2022-12-05 00:54:31.089364992,431393.71189101296,7769449.243426131,41.332989421509836,0.03840338713139798,41.12673262026616,0.014160967544860618,0.00465216970594944,3,-0.20625680124367562,-0.2446601883750736,51.0,Shrub
2022-12-05 00:54:31.090766848,431392.8261630925,7769459.21514071,41.29200507395644,0.03398197943855722,41.11725350043238,0.013628660405310314,0.0006598453557491791,3,-0.17475157352405546,-0.20873355296261267,51.0,Shrub
2022-12-05 00:54:31.092166400,431391.93674892985,7769469.172213159,41.31809237608802,0.03132401149219453,41.0956329940709,0.013430776079748592,-0.00047120101949559945,3,-0.2224593820171208,-0.25378339350931534,51.0,Shrub
2022-12-05 00:54:31.093569280,431391.0395175362,7769479.142833454,41.31942343363218,0.04235268788200604,41.10921178039811,0.013783215150697815,0.001678929780356514,3,-0.21021165323406876,-0.2525643411160748,51.0,Shrub
2022-12-05 00:54:31.094971648,431390.13658623636,7769489.098623504,41.3104754595295,0.022778336871097458,41.07351139418876,0.014894637913161876,-0.007212948985058133,3,-0.23696406534073589,-0.25974240221183337,51.0,Shrub
2022-12-05 00:54:31.096376064,431389.231809016,7769499.068527042,41.21188042087446,0.03398345372072707,40.99097299575165,0.016834507111417835,-0.005901637801421269,3,-0.22090742512281025,-0.25489087884353734,51.0,Shrub
2022-12-05 00:54:31.097780736,431388.31533606315,7769509.023030292,41.19794248080075,0.024051759008686596,40.973354600620354,0.014586891754240789,0.0010735362514954433,3,-0.224587880180394,-0.24863963918908058,51.0,Shrub
2022-12-05 00:54:31.099188992,431387.36323665676,7769518.988439825,41.206374457731684,0.028310396271088573,40.99441692148349,0.011755976028219218,0.0012822762474403848,3,-0.21195753624819247,-0.24026793251928105,51.0,Shrub
2022-12-05 00:54:31.100595456,431386.39272489183,7769528.9378084615,41.177381858485404,0.025811442632428447,40.99649774413106,0.009751428466653039,-0.003217940442623765,3,-0.18088411435434182,-0.20669555698677028,51.0,Shrub
2022-12-05 00:54:31.102007040,431385.41449243884,7769538.900735069,41.150837211030336,0.02443412223450239,40.956450600154106,0.0117937907149061,-0.00554905622649517,3,-0.19438661087622933,-0.21882073311073172,51.0,Shrub
